Title,Label
"ඉරාකයේ අනෙකුත් නගරවලින් අයි.එස් සටන්කාමීන් පලවා හරිනවා,International"
"ඉරානයෙන් රුසියාවට යුරේනියම්,International"
"සිරියාවේ බෝම්බ ප්‍රහාර 2 කින් 32 ක් මරුට,International"
"සිරියාවේ හොම්ස් නගරයට බෝම්බ ප්‍රහාර,International"
"පාකිස්ථාන අග්‍රාමාත්‍යවරයාත් ඉන්දියාවේ සංචාරයකට සූදානම් වෙයි,International"
"ගුවන්තොටුපල අසල මරාගෙන මැරෙන බෝම්බ ප්‍රහාරයක්,International"
"අයහපත් කාලගුණයෙන් ඇමරිකාවේ ප්‍රාන්ත කිහිපයකට බලපෑම්,International"
"ඉරාකය^ රමාදි නගරය යළි අත්පත් කර ගනී,International"
"යුරෝපා රටවලට ඉදිරි සතියේ ත්‍රස්ත ප්‍රහාර මාලාවක්,International"
"සිරියා සාම සාකච්ඡා ජනවාරි 25,International"
"මියන්මාරයේ තවත් නායයාමකින් 50 ක් අතුරුදන්,International"
"අවුරුදු 8 දරුවා ගංජා වගාකරන රහසිගත කුටියක රඳවලා (ඡායාරූප),International"
"මහාභාරතය ගොඩනැගේද ?,International"
"නත්තල් සැමරුම අතරතුර ඕස්ට්‍රේලියාවට ලැව් ගිනි,International"
"අයි.එස්. සංවිධානයට එක්වීමට ගිය 3ක් මාට්ටු,International"
"ධුමකේතු මාලාවක් ප්‍රථිවියේ ගැටී වසර ගණනාවක් ලොව අඳූරින් වැසේ,International"
"ජල ගැලීම්වලින් එක්ලක්ෂ 50000ක් අවතැන්,International"
"අදත් භූ කම්පනයක් - 6.5ක් ප්‍රබලයි,International"
"අලුත් අවුරුදු උදාවට සැලසුම් කල ත්‍රස්ත ප්‍රහාරයක් ව්‍යර්ත කෙරේ,International"
"ඉන්දීය අගමැති හදිසියේම පාකිස්තානයට,International"
"ඇමරිකාවේ සුළි කුණාටුවකින් 11 ක් මරුට,International"
"වලසාට තැබූ වෙඩිල්ලෙන් බිරිඳ මිය යයි,International"
"ඉරාකයේ \'රූ රැජිණ\' පැහැර ගන්නා බව IS ත්‍රස්තයින් කියයි (ඡායාරූප),International"
"ඉන්දියාවේ අධිවේගී මාර්ගයක් විකිණීමට,International"
"ඉන්දීය අගමැති ඇෆ්ගනිස්ථානයේ,International"
"ඉන්දියාව හෙළිකොප්ටරයෙන් රුසියාවේ න්‍යෂ්ටික බලාගාර උස්සයි,International"
"බස් රථයක් ඉන්ධන බවුසරයක ගැටී 52ක් මරුට,International"
"රෝහලක ගින්නක් - 25 ක් මරුට - තවත් 100කට තුවාල,International"
"හමුදාව ඉඳලත් සංගිං - තලෙයිබාන් අල්ලයි,International"
"පැය 67 ක් සුන් බුන් අතර සිටි චීන ජාතිකයා බේරාගත් හැටි,International"
"කෝටිපතියා ළඟ දනින් වැටුණු සුරූපිනියන් ගුටි කෙළියක (වීඩියෝ),International"
"2015 වසරේ සංක්‍රමණිකයන් සංඛ්‍යාව මිලියනය ඉක්මවලා,International"
"නත්තල සැමරුවොත් කස පහර,International"
"පිලිපීනය ඩෙංගු එන්නතට අවසර දෙයි,International"
"ප්‍රංශය තවත් ත්‍රස්ත ප්‍රහාරයක් වළකයි,International"
"තවත් ගුවන්යානා අනතුරකින් 10ක් මරුට,International"
"චීන කර්මාන්තපුරේ අනතුර - පළමු සිරුර හමුවෙයි,International"
"තරුණියන් දෙදෙනෙක් පැහැරගෙන කඳුමුදුනකදී එක ළඟ තියන් සමූහ දුෂණය කරයි,International"
"බස් රථයක් ගුවන් යානයක ගැටෙයි,International"
"මන්ද මානසික තරුණියක් දූෂණයකර මැරූ 7කටත් මරණය,International"
"IS \'සමූල ඝාතකයන්\' කරන්න,International"
"හෙල්මන්ඩ් ප්‍රාන්තයේ වැදගත් ස්ථාන තලෙයිබාන් ග්‍රහණයට,International"
"ලිංගික චෝදනා නිසා උප අගමැති තනතුරෙන් ඉවතට,International"
"චීනයේ නායයෑමෙන් 91 ක් අතුරුදන් (ඡායාරූප),International"
"රුසියානු ගුවන් ප්‍රහාරවලින් 43 දෙනෙකු මරුට,International"
"ගුවන් සංදර්ශනයක් අතරතුර ගුවන් යානා දෙකක් කඩා වැටේ,International"
"පුරුෂ ලිංගයෙන් චිත්‍ර අඳින අපූරු මිනිසෙක් මෙන්න,International"
"තායිලන්තයේ බස් රථ අනතුරකින් 12 ක් මරුට,International"
"බෝම්බ බියක් හේතුවෙන් ප්‍රංශ යානයක් හදිසියේ ගොඩබස්සවයි,International"
"අයි.එස්. තැන ගන්න සන්නද්ධ කණ්ඩායම් 15 ක්,International"
"2015 ලෝක රූ රැජිණ (ඡායාරූප),International"
"අතුරුදන් වූ නැවක් සොයා ඉන්දුනීසියාවේ දැවැන්ත මෙහෙයුමක්,International"
"බලය මුළුමනින් පෙන්නුවේ නැහැ,International"
"යේමනයේ ගැටුම්වලින් 68 දෙනෙකු මරුට,International"
"තවත් සංක්‍රමණ යාත්‍රාවක් අනතුරේ,International"
"කැම්පස් අයියලා - නංගිලාට ඉන්න දෙන්නේ නැතැයි මහාධිකරණයට පෙත්සමක්,International"
"නරේන්ද්‍ර මෝදි රුසියාවට,International"
"ඇත්දල ටොන් දෙකක් වියට්නාමයේදි අත්අඩංගුවට,International"
"සිරියානු සාම සැලැස්මට ලෝක බලවතුන්ගේ එකඟත්වය,International"
"දිල්ලි සමුහ දුෂණ සිද්ධියේ ළාබාල සැකකරු නිදහස් ?,International"
"\'ශ්‍රිලංකාවේ ISIS සාමාජිකයින්\' සමග සම්බන්ධයක් ඇති බවට ඉන්දියාවේ තරුණියක් කියයි,International"
"අල්කයිඩා සාමාජිකයින් 3ක් ඉන්දියාවේදී අත්අඩංගුවට,International"
"ලඟ නැමූ ට්‍රැක්ටරේට^ ට්‍රක්රථයක් හැප්පී වෙනදේ බලන්න,International"
"රුසියානු ජනපති පුටින් \'අවසාන මාධ්‍ය හමුව\' තියයි,International"
"ඇමරිකාව සහ කියුබාව අතර වානිජ ගුවන් ගමන් ඇරඹෙයි,International"
"ගුවන් යානයක එන්ජිම තුළට ඇදීගොස් සේවකයෙකු කුඩුපට්ටම් වෙයි,International"
"තරුණයෙක් අගමැතිට පහරදෙයි,International"
"ඇමරිකානු - තායිවාන අවි ගණුදෙනුවට චීනයේ විරෝධය,International"
"IS කම්බස් කිරීමට ඉන්දියාවත් එයි,International"
"සිඩ්නි වලට දැඩි සුළං,International"
"තර්ජනාත්මක ඊමේල් පණිවුඩයකින් අමෙරිකාවේ පාසල් වසා දමයි,International"
"ලෝකේ ලොක්කෝ නිව්යෝක් බලයි,International"
"ඉරානය ගැන අවධානය වැඩිවෙයි,International"
"පුතා මැරූ නාගයාගෙන් පළිගත් පියා,International"
"බිල වැඩිවුනා කියල මෙහෙමත් කරනවද ?,International"
"ඇමරිකා රාජ්‍ය ලේකම්වරයා රුසියාවේ,International"
"තවත් ගගනගාමීන් තිදෙනෙක් ගගන මධ්‍යස්ථානයට,International"
"ISIS ත්‍රස්තයින් ගෑණුන්ට බයයිලු - හේතුව මෙන්න,International"
"බංග්ලාදේශය ආයෙත් සමාජගතවෙයි,International"
"අයි.එස්. සංවිධානයට එරෙහි ප්‍රහාර උත්සන්න කළා,International"
"‘මෙලෝ‘ චණ්ඩ මාරුතය පිලිපීනයට,International"
"සැමියාගෙන් පළිගන්න අසභ්‍ය ඡායාරූප සමාජ මාධ්‍යයට එක්කල කාන්තාවක්,International"
"රුසියා යානය කඩා වැටීම ත්‍රස්ත ක්‍රියාවක් නොවේ,International"
"ගං වතුරෙන් පසු චෙන්නායි පාසල් යළි විවෘත වෙයි,International"
"අයි.එස්. ත්‍රස්තයෙකු ගුරුවරයෙකු ඝාතනය කරලා,International"
"කිරිසප්පයනුත් IS ත්‍රස්තයින්ගේ පුහුණුවට,International"
"බෝම්බ පිපිරීමකින් 15 ක් මරුට,International"
"ඉන්දියාවට ජපානයෙන් විදුලි දුම්රිය,International"
"රුසියාවේ මානසික රෝහලක ගින්නකින් 23ක් මරුට,International"
"කාලගුණ විපර්යාසයට මුහුණදෙන්න ලෝකයම එක්වේ,International"
"වෙඩි තබා ඝාතනය කල 21 කගේ සිරුරු හමුවෙයි,International"
"වායු දූෂණයෙන් පාසැල් වැසේ,International"
"මාස 6 ක අභ්‍යවකාශ චාරිකාව (ඡායාරූප),International"
"ලෝක කාලගුණ සමුළුවේදී එකඟත්වයක්,International"
"උපන්දින දා 22 තරුණිය දුෂණය කර මහල් 8 කින් බිමට දමයි,International"
"ගඩාෆිගේ පුත්‍රයා පැහැරගයි,International"
"රජයේ ඉහළ නිලධාරියකුගේ 20 ක ගැටයා 13 ක දැරියක් දුෂණය කරයි,International"
"ඩෙංගු රෝගයට එන්නතක්,International"
"උතුරු සහ දකුණු කොරියානු ඉහළ පෙලේ සාකච්ඡාවක්,International"
"අයි.එස්.මූල්‍ය කටයුතු ප්‍රධානියා මරුට,International"
"උතුරු කොරියාවේ හයිඩි‍්‍රජන් බෝම්බය ප්‍රලාපයක්,International"
"තරුණියක් - මාස 6ක් එකදිගට -10ක් රංචුගැසී දූෂණය කරයි,International"
"ඉන්දීය පකිස්ථාන සාම සාකච්ඡාවලට නව ජවයක්,International"
"සල්මන් ඛාන් නිදහස්,International"
"ඇමරිකානු ජනාධිපතිවරණ සටනින් ඉවත් වන්නේ නැහැ,International"
"කෘතිම සංසේචනයෙන් බිහිවු ලොව පළමු සුනඛ පැටවුන් (ඡායාරූප),International"
"ත්‍රස්ත ප්‍රහාරයෙන් මිය ගිය ගණන 37 දක්වා ඉහළට,International"
"කන්දහාර් ගුවන්තොටුපලේ ගැටුම් තවදුරටත්,International"
"මැලේසියාවටත් සිරියානු සරණාගතයන්,International"
"අගමැතිට තර්ජන පණිවුඩයක් යැවූ පුද්ගලයෙකුට සිර දඬුවම්,International"
"දේශගුණික විපර්යාස ගැන ඉන්දීය - ඇමරිකා එකගතාවයක්,International"
"උතුරු කොරියාවට ඇමරිකාවෙන් නව සම්බාධක,International"
"ඇෆ්ගනිස්ථානයේ ගුවන් තොටුපලකට ප්‍රහාරයක් - 9 ක් මරුට,International"
"ට්‍රම්ප්ගේ මුස්ලිම් විරෝධී ප්‍රකාශයට ඇමරිකාවෙන්ම විරෝධය,International"
"චෙන්නායි පිරිසිදු කිරීමට දැවැන්ත මෙහෙයුමක්,International"
"අමරිකා ඔත්තු බැලීමේ යානයක් සිංගප්පුරුවට,International"
"චීනයේ බීජිං අගනුවර අඩපණ වෙලා,International"
"පෙම්වතා මියගිය සොවින් තරුණියක් මහල් 11 ක ගොඩනැගිල්ලකින් බිමට පනී,International"
"ඇමරිකානු ගුවන් ප්‍රහාරයකින් සිවිල් වැසියන් 26ක් මරුට,International"
"චීනයේ - බීජිං නුවර පරිසර දූෂණය ඉහළට,International"
"රිපබ්ලිකන් ජනාධිපති අපේක්ෂක ඩොනල්ඩ් ට්‍රම්ප්,International"
"දුමාරයකින් බීජිං නුවර කටයතුවලට බාධා,International"
"මුම්බායි නුවර ගින්නකින් නිවාස දහසක් විනාශ වෙයි,International"
"අමරිකා හමුදා ප්‍රහාරයකින් සිරියා හමුදා සෙබලුන් 3 දෙනෙකු මරුට,International"
"7.2ක භූ කම්පනයක්,International"
"බියට වඩා නිදහසේ බලගතුකම,International"
"අයි එස් බෝම්බයකින් යේමනයේ ඒඩ්න් නුවර ආණ්ඩුකාරවරයා මරුට,International"
"දින 4කට පසු චෙන්නායි ගුවන් තොටුපලේ ගමන් ඇරඹේ,International"
"මියන්මාරයේ අනාගත නායිකාව සුකී බවට හමුදාවෙන් සහතිකයක්,International"
"ත්‍රස්තවාදීන්ට ඔබාමාගෙන් පිළිතුරක්,International"
"ලන්ඩනයේත් ත්‍රස්ත ප්‍රහාරයක්,International"
"මරාගෙන මැරෙන ප්‍රහාරයක් 27ක් මරුට - 80කට තුවාල,International"
"සිරියාවේ IS ඉලක්ක 1458 කට රුසියාවෙන් බෝම්බ,International"
"ළමා සොල්දාදුවන් සහිත IS වීඩියෝවක් අන්තර්ජාලයට,International"
"සුරූපී මන්ත්‍රීවරිය මෝටර් රථයේ ලිංගිකව හැසිරෙද්දී බෝම්බ පිපිරීම ත්‍රස්ත ක්‍රියාවක්ද? (ඡායාරූප),International"
"චෙන්නායි නුවර ඇණහිට තිබු විදුලිය යථා තත්වයට (ඡායාරූප),International"
"IS ට එරෙහි සටනට ජර්මනියේත් සහාය,International"
"කැලිෆෝනියා ප්‍රහාරයත් අයි.එස්. වැඩක් බව හෙළිවෙයි,International"
"කයිරෝ නුවර ආපන ශාලාවකට බෝම්බ ප්‍රහාරයක් - 16 ක් මරුට,International"
"ත්‍රස්තවාදීන්ට ඕස්ට්‍රේලියාවේ පුරවැසිභාවය තහනම්,International"
"අමරිකා හමුදා මෙහෙයුම් කාන්තාවන්ට විවෘත වෙයි,International"
"පුටින්ට අයි.එස් තර්ජන,International"
"චෙන්නායි ගුවන් ගමන් ඉරිදා තෙක් අවලංගුයි,International"
"ත්‍රස්තයින්ට පළමු ප්‍රහාරය එල්ලවෙයි,International"
"ඔස්කා පිස්ටෝරියස්ගේ නඩු තීන්දුව වෙනස් වෙයි,International"
"විපතට පත්වූවන් බේරාගැනීමේ දැවැන්ත මෙහෙයුමක්,International"
"කැලිෆෝනියා වෙඩි තැබීමට සම්බන්ධ දෙදෙනෙකු මරුට,International"
"අතුරුදන් එම්.එච්. 370 සෙවීමේ නතරවෙයි,International"
"කැලිෆෝනියාවේ වෙඩි තැබීමේ සිද්ධියට සම්බන්ධ සැකකරුවන් හඳුනා ගැනේ,International"
"බ්‍රිතාන්‍ය - IS ට එරෙහි පළමු ගුවන් ප්‍රහාරය එල්ල කරයි,International"
"වෙඩි තැබීමකින් ආබාධිතයින්ම 14ක් මරුට - 17ක් තුවාල,International"
"යේමනයේ ජාර් නගරයේ බලය ත්‍රස්තවාදින් අල්ලාගනී,International"
"සිරියාව ගැන බ්‍රිතාන්‍යයේ ඡන්දයක්,International"
"වර්ෂාව සහ ජල ගැලීම් චෙන්නායි ජන ජීවිතය අඩාල කරයි,International"
"මියන්මාර රාජ්‍ය පාලන හුවමාරුව සාමකාමී වෙයි ද ?,International"
"IS පැන්නීමට ඇමරිකාවෙන් තවත් හමුදා,International"
"සිරියානු මෙහෙයුම් ගැන බ්‍රිතාන්‍යයේ තීරණය අද,International"
"Facebook නිර්මාතෘ - තම කොටස්වලින් 99%ක් දියණිය වෙනුවෙන් පිනට දෙයි,International"
"චාල්ස් කුමරුගෙන් ලෝක ප්‍රජාවට ආයාචනයක්,International"
"පෘථිවි කුහරයේ සංයුතිය බලන්න ඉන්දීය සාගරයේ කුහරයක් තනයි,International"
"පැරිස් සමුළුවේදී ඉන්දු - පාකිස්තාන නායක හමුවක්,International"
"සිරියානු ගුවන් ප්‍රහාර පිළිබඳ බ්‍රිතාන්‍ය පාර්ලිමේන්තුවේ ඡන්දයක්,International"
"I.S තුර්කි සම්බන්ධතාවක් ගැන පුටින්ගෙන් චෝදනා,International"
"කාලගුණ විපර්යාසයට විසදුම් සොයන්න ලෝක නායකයන් පැරීසියට රැස්වෙයි,International"
"චීනයේ ගෑස් කාන්දුවකින් දස දෙනෙකු මරුට,International"
"තුර්කිය සහ යුරෝපා සංගමය ගිවිසුමකට එළඹෙයි,International"
"ඔබාමා පැරිස් ප්‍රහාරයෙන් මියගිය පිරිස් සිහිකරයි,International"
"මගී නෞකාවක් අනතුරක - 100ක් බේරාගයි,International"
"කවියෙකුට මරණ දඩුවම,International"
"කොටියෙක් එළුවෙක් එක්ක අමුතු ප්‍රේමයක,International"
"පැරීසියේ පාවහන් විරෝධයක්,International"
"වසර 112කට පසු අගනුවර හිමෙන් වැසෙයි (ඡායාරූප),International"
"ජනපතිගේ නත්තල් ගස ගෙනවිත් දෙයි,International"
"බ්‍රිතාන්‍යයටත් ත්‍රස්ත ප්‍රහාරයක අවදානමක්,International"
"පදික මාරුවක් අසළදී සිදුවූ අනපේක්ෂිත පිපිරුම,International"
"ලෝක කාලගුණ විපර්යාසය නතර කිරීමට පියවර ගන්නැයි ලොව පුරා උද්ඝෝෂණ,International"
"ඉන්දියාව සමඟ කොන්දේසි විරහිත සාකච්ඡාවලට පාකිස්ථානය සූදානම්,International"
"තුර්කි සම්බාධකවලට පුටින්ගේ අනුමැතිය,International"
"තල්මසුන්ටත් මරණ දඬුවම,International"
"මාලි ජගත් සාමසාධක කඳවුරට රොකට් ප්‍රහාරයක්,International"
"රුසියාව^ සිරියාවේ බලමුළු තර කරයි,International"
"ප්‍රංශය^ පැරිස් ප්‍රහාරයෙන් මළවුන් සමරයි,International"
"පොදුරාජ්‍ය මණ්ඩලයට මහලේකම්වරියක්,International"
"ඇමරිකාවේ ගබ්සා සායනයකට වෙඩි ප්‍රහාරයක්,International"
"ධවල මන්දිරයේ වැට පැන්න පුද්ගලයා මාට්ටුවෙලා,International"
"තමිල්නාඩුවේ එල්.ටී.ටී.ඊ සැමරුම් වලට අධිකරණයෙන් අවසර,International"
"ඩොලර් මිලියන 250ක් වටිනා පෙට්‍රල් හොරෙන් අරන්,International"
"සෞදි අරාබියේ සමූහයකට මරණ දඬුවම,International"
"ISIS පළමු ඉන්දියානුවා හෙළිවෙයි,International"
"රුසියාවෙන්^ තුර්කියට සම්බාධක,International"
"රුසියාව සහ තුර්කිය අතර අර්බුදය උත්සන්න වෙලා,International"
"අයි.එස්. වරුන්ට එරෙහිව ප්‍රහාර එල්ල කිරීමට බ්‍රිතාන්‍ය අගමැතිගේ කැමැත්ත,International"
"දකුණු සහ උතුරු කොරියානු සාකච්ඡා යළිත් වතාවක්,International"
"ඇන්ජලා මර්කල්ගෙන් අයි.එස්. ත්‍රස්තයින්ට ප්‍රහාර,International"
"අනතුරු ඇඟවීමක් කළේ නැහැ - දිවි බේරාගත් ගුවන් නියමු කියයි,International"
"තුර්කි ප්‍රහාරයෙන් කඩා වැටුණු රුසියානු යානයේ නියමුවෙකුගේ දිවි ගලවාගනී,International"
"කාෂ්මීර දේශසීමාවේ වෙඩි හුවමාරුවකින් සෙබලෙකු මරුට,International"
"රුසියානු ජනපති තුර්කිය හෙළා දකී,International"
"ජනපති - නිදහස් සැමරුම අවලංගු කරයි,International"
"Update: පේරු රාජ්‍යයට භූ කම්පන 5ක් - දෙවන එකත් 7.6යි,International"
"තුර්කියෙන් රුසියාවට දැවැන්ත ප්‍රහාරයක්,International"
"අයි.එස්. සංවිධානයට එරෙහි ප්‍රහාරවලට ඕස්ට්‍රේලියාව නැහැ,International"
"ශ්‍රී ලාංකිකයන් 16ක් අයි.එස්. සමඟින්,International"
"ඉරාන සහ රුසියානු නායකයන්ගෙන් ඇමරිකාවට චෝදනා,International"
"ඇමරිකා යුද හෙලිකොප්ටර් යානයක් කඩාවැටිලා,International"
"ඉන්දීය අගමැති මෝදි සිංගප්පූරුවේ,International"
"රුසියානු ජනාධිපති පුටින් ඉරානයේ සංචාරයක,International"
"මැලේරියා බෝ නොකරන මදුරුවෙක්,International"
"ඇමරිකානුවන්ට ලොව පුරා සංචාරක අවදානමක්,International"
"හෙලිකොප්ටර් අනතුරකින් 7 දෙනෙකු මරුට,International"
"ජපාන - යසුකුනි යුද ස්මාරක පරිශ්‍රයේ පිපිරීමක්,International"
"වීඩියෝවක් \'ෂූට්\'කරන අතරේ තව පැත්තකින් \'ගන්-ෂූට්\' - 16කට තුවාල,International"
"බ්‍රසල්ස් නුවරදී ත්‍රස්තවාදීන් 16 දෙනෙකු අල්ලයි,International"
"මියන්මාරයේ රන් කන්ද 90ක් නැති කරයි,International"
"අයි.එස්. \'හැඳි ගානවා\',International"
"හිටපු ජනපතිවරයෙකු අභාවප්‍රාප්ත වෙයි,International"
"ත්‍රස්ත බියක් හේතුවෙන් බ්‍රසල්ස් නුවර ආරක්ෂාව තර කෙරේ,International"
"මියන්මාරයේ නායයෑමකින් 75ක් මරුට -100ක් අතුරුදන්,International"
"හෙලිකොප්ටර් අනතුරකින් 7 ක් මරුට,International"
"චීනයේ ගල් අගුරු ආකරයක ගින්නකින් 21ක් මරුට,International"
"අයි.එස්. ත්‍රස්තයන්ට වටෙන්ම ගහන්න - UN ලෝකෙන් ඉල්ලයි,International"
"ලොව දරුණුතම ත්‍රස්ත කල්ලිය බොකෝහරාම්,International"
"පැරිස් ත්‍රස්ත ප්‍රහාරයට පිළිතුරු - රුසියාව උස්සයි,International"
"තුවක්කුකරුවන් 2ක් - 170ක් ප්‍රාණ ඇපයට ගයි,International"
"සියවසකට පසු ලොකුම දියමන්තිය හමුවෙලා,International"
"පලස්තීනයේ ගැටුම්වලින් 5 ක් මරුට,International"
"පැරිස් ප්‍රහාරයේ මහමොළකරු මියගිය බව තහවුරු වේ,International"
"පැරිස් ප්‍රහාරයේ මහ මොළේ ඇඟිල්ලෙන් හසුවෙයි,International"
"අයි.එස්. සටන්කාමීන් - නෝර්වේ සහ චීන ජාතිකයෙකු ඝාතනය කරයි,International"
"බෝම්බ බියෙන් තවත් ගුවන් යානාවක් හදිසියේ ගොඩබායි,International"
"පැරිස් ප්‍රහාරයේ මහ මොළකරු තවමත් අභිරහසක්,International"
"\'සොක්කා\' කළ වරදට තමන්ටම දඩ කොළයක් ලියා ආදර්ශයක් දෙන පොලිස් ලොක්කා,International"
"IS තර්ජනයෙන් අමෙරිකාව හෙල්ලෙයි,International"
"පැරිසියේ ඩෙනිස් නගරයට වෙඩි ප්‍රහාර මාලාවක්,International"
"චීනය අත්හල පිලිපීනය ඇමරිකානු ප්‍රතිපත්ති පිළිගන්නා බව කියයි,International"
"බෝම්බ බියෙන් යානා දෙකක් හරවයි,International"
"නයිජීරියාවේ බෝම්බ පිපිරීමකින් 30 ක් මරුට,International"
"ගුවන් යානය කඩාවැටුණේ ත්‍රස්ත ප්‍රහාරයකින් බව රුසියාව පිළිගනී,International"
"මේ වසරේ ලෝක කාලගුණ විපර්යාසයට එල්නිනෝ බලපා ඇති බව ජගත් සංවිධානය කියයි,International"
"ත්‍රස්තවාදය මැඩලීමට ලෝක ප්‍රයත්නයක් අවශ්‍ය බව මෝදි කියයි,International"
"සෝපානයක හිස සිර වී ඉන්දියාවේ තුන් හැවිරිදි දැරියක් මරුට,International"
"ඕස්ට්‍රේලියාවේ ප්‍රථම මුස්ලිම් දේශපාලන පක්ෂය පිහිටුවයි,International"
"ඔබාමා නිසා ශ්‍රේෂ්ඨාධිකරණය තීන්දුවක් කල් දමලා,International"
"ඇමරිකාව^ සිරියානු සරණාගතයින් ප්‍රතික්ෂේප කරයි,International"
"ත්‍රස්තවාදය තුරන් කිරීමට ප්‍රංශ ජනපතිගෙන් ප්‍රතිඥාවක්,International"
"පැරිස් ප්‍රහාරය සිරියාවේදී සැලසුම් කළ බව හෙළිවේ,International"
"ජගත් සංවිධාන මහලේකම්වරයා උතුරු කොරියාවට,International"
"චීනයේ දැවැන්ත නායයාමක් - 25ක් මරුට,International"
"පැරිස් ප්‍රහාරයේ සැකකරුවෙකු බෙල්ජියමට පලා යයි,International"
"පැරිස් ත්‍රස්ත ප්‍රහාරයේ පළමු සැකකරු ප්‍රංශ ජාතිකයෙක්,International"
"දකුණු කොරියානු විරෝධතාකරුවන් පොලිසිය හා ගැටේ,International"
"අවුන්සාන් සුකීට ජනපති සහ අගමැතිගෙන් සුබපැතුම්,International"
"පැරිස් ප්‍රහාරයට ත්‍රස්ත කණ්ඩායම් 3 ක් පැමිණි බවට තොරතුරු,International"
"පැරිස් ප්‍රහාරයේ වේදනාව අස්සේ අධිවේග දුම්රියක් ඇළකට පෙරළෙයි,International"
"ලොව ප්‍රධාන නගර කිහිපයකට ආරක්ෂාව තර කෙරේ,International"
"Update: IS ප්‍රහාරය යුද්ධය ප්‍රකාශ කිරීමක් - ප්‍රංශ ජනපති,International"
"ඉන්දියාව තවදුරටත් දුප්පත් රටක් නොවේ. - මෝදි බ්‍රිතාන්‍යයේදී කියයි,International"
"ප්‍රංශ ජනපති ආසන්නයේ බෝම්බය පුපුරා ගිය හැටි,International"
"ජපානයට සුනාමියක් - දැවැන්ත ගොඩනැගිලි 2කට වෙන දේ,International"
"පැරිස් ප්‍රහාර මාලාව: -153ක් මරුට,International"
"නිවසකින් ළදරු මළ සිරුරු 7ක්,International"
"මනාල මනාලියෝ^ මල් කුමර කුමරියෝ^ පූජකවරු - ඔක්කොම නිවුන්නු (ඡායාරූප සහ වීඩියෝ),International"
"සුකී ට ජය - හමුදා නීතිය?,International"
"බ්‍රිතාන්‍ය සමග පූර්ණ සහයෝගිතාවක් ගොඩනැගීමට ඉන්දියාව සැරසෙයි,International"
"ISIS ත්‍රස්තයින්ගේ ප්‍රධාන අළුගෝසුවා \""ජිහාඩ් ජෝන්\"" මරුට,International"
"ලෙබනනයේ - අයි.එස්. ප්‍රහාරයකින් 37 ක් මරුට,International"
"ඉරාකයේ - සින්ජාර් නගරය අයි.එස්.වරුන්ගෙන් මුදා ගැනීමට මෙහෙයුම් ඇරඹෙයි,International"
"නව රජය සමඟ සමගියෙන් වැඩ - පරාජිත හමුදා බලධාරීන් කියයි,International"
"මිලියන පතියෙකුගෙන් දියණියට මිලියන ගණනක දියමන්තියක්,International"
"පොළොව හුස්ම ගන්න හැටි බලන්න - සොබාදහමේ අපූරු හාස්කමක් මෙන්න,International"
"නරේන්ද්‍ර මෝදි බ්‍රිතාන්‍යයේ සංචාරයක,International"
"තහනම් උත්තේජක භාවිතය ගැන ස්වාධීන පරීක්ෂණයක්,International"
"අවුන්සාන් සුකී ඉදිරියෙන්,International"
"තමිල්නාඩුවේ ගංවතුරට 19 ක් බිලි,International"
"අයිඑස් ත්‍රස්තවාදින් ඇලප්පෝ ගුවන් මූලස්ථානය වටලයි,International"
"නිළ නොලත් නායිකාව වන බව සුකී කියයි,International"
"අවුරුදු 10යේ ළමයාත් ගැබ් ගනී,International"
"ඇෆ්ගන් පොලීසියට එරෙහිව විරෝධතා,International"
"හතරෙන් තුනක් සුකීට,International"
"ලේක් චැඩ් ප්‍රාන්තයට හදිසි නීතිය,International"
"සිර කඳවුරුවල ආරක්ෂාවට කිඹුලන් යෙදවීමේ සූදානමක්,International"
"වාහන 12ක් එක්වරම අතුරුදන් වෙයි,International"
"ඡන්ද ප්‍රතිඵලය කුමක් වුවද - ව්‍යවස්ථාවට අනුව 25%ක් හමුදාවට,International"
"හින්දු - මුස්ලිම් ගැටුමකින් දෙදෙනෙකු මරුට - 17කට තුවාල,International"
"මියන්මාර මහ මැතිවරණයේ පරාජය එරට හමුදා සහය ලබන එක්සත් සහෝදරත්ව සංවර්ධන පක්ෂය භාරගනි,International"
"දරුවෙකුට වධදී මරා දැමුවැයි 6ක් පෝරකේට,International"
"නත්තල් දිවයිනේ කැරැල්ලක්,International"
"මියන්මාරයේ ඡන්දය ගණන් කිරිම ඇරඹේ,International"
"ඉන්දුනීසියාවේ භූ කම්පනයක්,International"
"බිහාර් ප්‍රාන්ත මැතිවරණයෙන් මෝදිට පරාජයක්,International"
"මෝදිගේ සංචාරයෙන් පසු කාෂ්මීරයේ විරෝධතා,International"
"රුසියානු ගුවන් අනතුරට හේතුව තවමත් අවිනිශ්චිතයි,International"
"වසර 25 කින් මියන්මාරයේ පැවැත්වෙන ප්‍රථම ප්‍රජාතන්ත්‍රවාදී මහ මැතිවරණය අදයි,International"
"චිලී රාජ්‍යයේ භූ කම්පනයක්,International"
"ඇමෙරිකාව සිය ගුවන්තොටුපලවල ආරක්ෂාව තර කරයි,International"
"චීන - තායිවාන් සබඳතා ශක්තිමත් වෙයි,International"
"චීන - තායිවාන ඓතිහාසික හමුවට පෙර විරෝධතාවක්,International"
